IstTimestamp,cSum
2019-02-11 14:53:57.395,112
2019-02-11 14:54:11.439,111
2019-02-11 14:56:02.156,110
2019-02-11 14:57:29.038,109
2019-02-11 14:57:32.670,110
2019-02-11 14:58:15.079,111
2019-02-11 14:59:46.209,110
2019-02-11 14:59:54.759,111
2019-02-11 15:00:19.029,110
2019-02-11 15:00:23.614,109
2019-02-11 15:05:12.987,108
2019-02-11 15:06:57.280,109
2019-02-11 15:07:09.468,110
2019-02-11 15:09:01.348,109
2019-02-11 15:10:04.459,110
2019-02-11 15:11:20.890,109
2019-02-11 15:12:19.840,110
2019-02-11 15:15:16.084,111
2019-02-11 15:18:31.333,110
2019-02-11 15:20:01.813,109
2019-02-11 15:20:02.599,108
2019-02-11 15:21:30.023,107
2019-02-11 15:21:40.401,108
2019-02-11 15:21:43.828,109
2019-02-11 15:21:44.648,110
2019-02-11 15:21:45.508,111
2019-02-11 15:22:09.234,112
2019-02-11 15:22:10.573,111
2019-02-11 15:24:47.794,110
2019-02-11 15:25:36.105,109
2019-02-11 15:26:01.108,108
2019-02-11 15:26:09.468,109
2019-02-11 15:26:09.705,110
2019-02-11 15:26:09.809,111
2019-02-11 15:26:09.909,112
2019-02-11 15:26:10.089,113
2019-02-11 15:26:10.288,114
2019-02-11 15:26:10.489,115
2019-02-11 15:26:10.659,116
2019-02-11 15:26:10.778,117
2019-02-11 15:26:12.179,116
2019-02-11 15:27:26.434,115
2019-02-11 15:27:27.533,116
2019-02-11 15:27:27.703,117
2019-02-11 15:27:27.953,118
2019-02-11 15:27:28.083,119
2019-02-11 15:27:28.324,120
2019-02-11 15:27:28.423,121
2019-02-11 15:27:28.713,122
2019-02-11 15:27:28.834,123
2019-02-11 15:27:29.083,124
2019-02-11 15:27:29.164,125
2019-02-11 15:27:29.346,126
2019-02-11 15:27:29.543,127
2019-02-11 15:27:29.723,128
2019-02-11 15:27:29.892,129
2019-02-11 15:27:30.053,130
2019-02-11 15:27:30.263,131
2019-02-11 15:27:36.279,132
2019-02-11 15:27:40.839,131
2019-02-11 15:27:42.328,130
2019-02-11 15:30:25.942,129
2019-02-11 15:30:37.505,130
2019-02-11 15:30:37.714,131
2019-02-11 15:30:37.943,132
2019-02-11 15:30:38.073,133
2019-02-11 15:30:38.274,134
2019-02-11 15:30:38.523,135
2019-02-11 15:30:39.033,136
2019-02-11 15:30:39.583,137
2019-02-11 15:30:40.223,138
2019-02-11 15:30:47.798,137
2019-02-11 15:30:50.140,136
2019-02-11 15:31:10.159,135
2019-02-11 15:31:16.143,136
2019-02-11 15:31:17.339,137
2019-02-11 15:31:36.924,136
2019-02-11 15:33:02.294,135
2019-02-11 15:33:03.499,136
2019-02-11 15:33:03.739,137
2019-02-11 15:33:04.578,138
2019-02-11 15:33:05.089,139
2019-02-11 15:33:06.039,140
2019-02-11 15:33:06.600,141
2019-02-11 15:33:10.520,142
2019-02-11 15:35:20.280,141
2019-02-11 15:35:21.629,142
2019-02-11 15:35:21.980,143
2019-02-11 15:35:22.119,144
2019-02-11 15:35:22.348,145
2019-02-11 15:35:22.618,146
2019-02-11 15:35:22.868,147
2019-02-11 15:35:23.159,148
2019-02-11 15:35:23.428,149
2019-02-11 15:35:23.678,150
2019-02-11 15:35:23.843,151
2019-02-11 15:35:24.228,152
2019-02-11 15:35:24.533,153
2019-02-11 15:35:24.628,154
2019-02-11 15:35:24.839,155
2019-02-11 15:35:25.209,156
2019-02-11 15:35:26.691,157
2019-02-11 15:35:27.368,158
2019-02-11 15:35:27.964,159
2019-02-11 15:35:37.728,158
2019-02-11 15:35:51.559,157
2019-02-11 15:36:21.089,156
2019-02-11 15:36:23.199,157
2019-02-11 15:36:23.690,158
2019-02-11 15:36:24.208,159
2019-02-11 15:36:24.390,160
2019-02-11 15:36:24.611,161
2019-02-11 15:36:24.874,162
2019-02-11 15:36:25.138,163
2019-02-11 15:36:25.382,164
2019-02-11 15:36:25.839,165
2019-02-11 15:36:26.909,164
2019-02-11 15:38:28.839,163
2019-02-11 15:38:30.019,164
2019-02-11 15:38:30.201,165
2019-02-11 15:38:30.390,166
2019-02-11 15:38:30.599,167
2019-02-11 15:38:30.789,168
2019-02-11 15:38:31.321,169
2019-02-11 15:38:31.849,170
2019-02-11 15:39:38.889,171
2019-02-11 15:39:41.318,172
2019-02-11 15:39:41.499,173
2019-02-11 15:39:41.699,174
2019-02-11 15:39:41.911,175
2019-02-11 15:39:42.070,176
2019-02-11 15:39:42.270,177
2019-02-11 15:39:42.501,178
2019-02-11 15:39:42.630,179
2019-02-11 15:39:42.778,180
2019-02-11 15:39:43.300,181
2019-02-11 15:39:44.640,180
2019-02-11 15:40:45.058,179
2019-02-11 15:40:46.505,180
2019-02-11 15:40:46.968,181
2019-02-11 15:40:47.223,182
2019-02-11 15:40:47.785,183
2019-02-11 15:40:48.394,184
2019-02-11 15:41:13.165,183
2019-02-11 15:41:14.315,184
2019-02-11 15:41:14.565,185
2019-02-11 15:41:15.233,186
2019-02-11 15:44:32.760,187
2019-02-11 15:44:34.824,188
2019-02-11 15:44:35.284,189
2019-02-11 15:44:35.464,190
2019-02-11 15:44:35.677,191
2019-02-11 15:44:35.868,192
2019-02-11 15:44:36.067,193
2019-02-11 15:44:36.634,194
2019-02-11 15:44:36.856,195
2019-02-11 15:44:37.014,196
2019-02-11 15:44:37.204,197
2019-02-11 15:44:37.424,198
2019-02-11 15:44:37.594,199
2019-02-11 15:44:37.794,200
2019-02-11 15:44:38.085,201
2019-02-11 15:44:38.334,202
2019-02-11 15:44:38.536,203
2019-02-11 15:44:38.704,204
2019-02-11 15:44:38.924,205
2019-02-11 15:44:39.064,206
2019-02-11 15:44:39.524,207
2019-02-11 15:44:40.184,208
2019-02-11 15:44:40.444,209
2019-02-11 15:44:40.825,210
2019-02-11 15:44:41.744,211
2019-02-11 15:46:31.785,210
2019-02-11 15:46:33.589,211
2019-02-11 15:46:33.789,212
2019-02-11 15:46:33.991,213
2019-02-11 15:46:34.189,214
2019-02-11 15:46:34.369,215
2019-02-11 15:46:34.569,216
2019-02-11 15:46:34.769,217
2019-02-11 15:46:34.969,218
2019-02-11 15:46:36.139,217
2019-02-11 15:47:15.354,216
2019-02-11 15:47:16.484,217
2019-02-11 15:47:17.216,218
2019-02-11 15:47:23.361,219
2019-02-11 15:48:07.129,218
2019-02-11 15:48:08.684,219
2019-02-11 15:48:08.904,220
2019-02-11 15:48:09.064,221
2019-02-11 15:48:09.229,222
2019-02-11 15:48:09.455,223
2019-02-11 15:48:10.190,224
2019-02-11 15:48:10.444,225
2019-02-11 15:48:10.605,226
2019-02-11 15:48:11.435,227
2019-02-11 15:48:15.035,226
2019-02-11 15:52:34.987,227
2019-02-11 15:52:36.262,228
2019-02-11 15:52:36.422,229
2019-02-11 15:52:36.643,230
2019-02-11 15:52:36.802,231
2019-02-11 15:52:36.981,232
2019-02-11 15:52:37.132,233
2019-02-11 15:52:37.292,234
2019-02-11 15:52:37.518,235
2019-02-11 15:52:38.552,234
2019-02-11 15:54:51.622,233
2019-02-11 15:54:52.772,234
2019-02-11 15:54:52.993,235
2019-02-11 15:54:53.922,236
2019-02-11 15:55:14.340,235
2019-02-11 15:56:12.263,234
2019-02-11 15:56:13.137,233
2019-02-11 15:56:13.927,234
2019-02-11 15:56:14.138,235
2019-02-11 15:56:14.544,236
2019-02-11 15:56:15.049,237
2019-02-11 15:56:15.852,238
2019-02-11 15:56:41.483,237
2019-02-11 15:57:10.837,238
2019-02-11 15:57:12.339,239
2019-02-11 15:57:12.559,240
2019-02-11 15:57:12.708,241
2019-02-11 15:57:12.947,242
2019-02-11 15:57:13.436,243
2019-02-11 15:57:14.076,244
2019-02-11 15:57:14.526,245
2019-02-11 15:57:45.696,244
2019-02-11 16:03:07.980,243
2019-02-11 16:03:09.265,244
2019-02-11 16:03:09.465,245
2019-02-11 16:03:09.710,246
2019-02-11 16:03:09.865,247
2019-02-11 16:03:10.165,248
2019-02-11 16:03:10.675,249
2019-02-11 16:03:11.515,248
2019-02-11 16:08:18.805,247
2019-02-11 16:08:19.885,248
2019-02-11 16:08:20.115,249
2019-02-11 16:08:21.344,250
2019-02-11 16:08:26.644,249
2019-02-11 16:10:44.618,248
2019-02-11 16:10:45.603,249
2019-02-11 16:10:45.773,250
2019-02-11 16:10:45.976,251
2019-02-11 16:10:46.163,252
2019-02-11 16:10:46.343,253
2019-02-11 16:10:46.753,254
2019-02-11 16:10:51.515,255
2019-02-11 16:11:10.453,254
2019-02-11 16:11:32.869,253
2019-02-11 16:11:39.033,254
2019-02-11 16:12:41.873,253
2019-02-11 16:12:43.280,254
2019-02-11 16:12:43.458,255
2019-02-11 16:12:43.670,256
2019-02-11 16:12:43.859,257
2019-02-11 16:12:44.403,258
2019-02-11 16:13:55.944,257
2019-02-11 16:14:20.975,256
2019-02-11 16:14:22.313,257
2019-02-11 16:15:26.288,256
2019-02-11 16:15:29.108,255
2019-02-11 16:16:09.415,256
2019-02-11 16:18:17.655,255
2019-02-11 16:18:18.808,256
2019-02-11 16:18:19.044,257
2019-02-11 16:18:19.204,258
2019-02-11 16:18:19.414,259
2019-02-11 16:18:20.158,260
2019-02-11 16:18:20.354,261
2019-02-11 16:18:20.983,262
2019-02-11 16:18:21.454,263
2019-02-11 16:18:22.254,264
2019-02-11 16:18:27.303,263
2019-02-11 16:20:25.278,264
2019-02-11 16:20:26.340,265
2019-02-11 16:20:26.538,266
2019-02-11 16:20:26.729,267
2019-02-11 16:20:26.938,268
2019-02-11 16:20:27.141,269
2019-02-11 16:20:27.738,270
2019-02-11 16:20:32.868,271
2019-02-11 16:20:33.888,272
2019-02-11 16:22:02.563,271
2019-02-11 16:22:04.008,272
2019-02-11 16:22:06.498,273
2019-02-11 16:22:16.002,272
2019-02-11 16:22:24.719,271
2019-02-11 16:22:59.394,270
2019-02-11 16:23:55.616,271
2019-02-11 16:23:57.220,270
2019-02-11 16:23:58.213,271
2019-02-11 16:23:59.163,270
2019-02-11 16:24:00.065,269
2019-02-11 16:24:00.734,270
2019-02-11 16:24:00.936,271
2019-02-11 16:24:01.153,272
2019-02-11 16:24:01.313,273
2019-02-11 16:24:01.513,274
2019-02-11 16:24:01.733,275
2019-02-11 16:24:01.937,276
2019-02-11 16:24:02.114,277
2019-02-11 16:24:03.144,276
2019-02-11 16:24:03.357,275
2019-02-11 16:24:04.613,274
2019-02-11 16:24:07.363,275
2019-02-11 16:24:36.179,274
2019-02-11 16:25:09.543,273
2019-02-11 16:26:11.033,274
2019-02-11 16:26:19.499,273
2019-02-11 16:26:19.792,272
2019-02-11 16:26:19.952,271
2019-02-11 16:26:20.878,270
2019-02-11 16:26:21.118,269
2019-02-11 16:26:21.238,268
2019-02-11 16:26:21.419,267
2019-02-11 16:26:21.557,266
2019-02-11 16:26:21.759,265
2019-02-11 16:26:21.936,264
2019-02-11 16:26:22.147,263
2019-02-11 16:26:22.301,262
2019-02-11 16:26:22.512,261
2019-02-11 16:26:22.675,260
2019-02-11 16:26:22.857,259
2019-02-11 16:26:23.279,258
2019-02-11 16:26:23.365,257
2019-02-11 16:26:23.462,256
2019-02-11 16:26:23.648,255
2019-02-11 16:26:23.837,254
2019-02-11 16:26:24.038,253
2019-02-11 16:26:24.159,252
2019-02-11 16:26:24.357,251
2019-02-11 16:26:24.488,250
2019-02-11 16:26:24.689,249
2019-02-11 16:26:24.828,248
2019-02-11 16:26:25.007,247
2019-02-11 16:26:25.199,246
2019-02-11 16:26:28.053,245
2019-02-11 16:26:28.217,244
2019-02-11 16:26:28.408,243
2019-02-11 16:26:28.577,242
2019-02-11 16:26:28.737,241
2019-02-11 16:26:28.957,240
2019-02-11 16:26:29.108,239
2019-02-11 16:26:29.287,238
2019-02-11 16:26:29.502,237
2019-02-11 16:26:29.657,236
2019-02-11 16:26:29.847,235
2019-02-11 16:26:30.017,234
2019-02-11 16:26:30.307,233
2019-02-11 16:26:30.489,232
2019-02-11 16:26:30.697,231
2019-02-11 16:26:30.847,230
2019-02-11 16:26:31.027,229
2019-02-11 16:26:31.198,228
2019-02-11 16:26:31.389,227
2019-02-11 16:26:31.576,226
2019-02-11 16:26:31.749,225
2019-02-11 16:26:31.937,224
2019-02-11 16:26:32.136,223
2019-02-11 16:26:32.366,222
2019-02-11 16:26:32.497,221
2019-02-11 16:26:32.678,220
2019-02-11 16:26:32.867,219
2019-02-11 16:26:33.037,218
2019-02-11 16:26:33.228,217
2019-02-11 16:26:33.437,216
2019-02-11 16:26:33.617,215
2019-02-11 16:27:21.348,214
2019-02-11 16:27:23.314,213
2019-02-11 16:28:17.253,212
2019-02-11 16:28:18.848,213
2019-02-11 16:28:19.078,214
2019-02-11 16:28:19.838,215
2019-02-11 16:28:39.757,214
2019-02-11 16:31:09.257,213
2019-02-11 16:31:10.424,214
2019-02-11 16:34:24.426,215
2019-02-11 16:34:26.321,216
2019-02-11 16:34:26.475,217
2019-02-11 16:34:26.661,218
2019-02-11 16:34:26.839,219
2019-02-11 16:34:27.024,220
2019-02-11 16:34:27.151,221
2019-02-11 16:34:27.333,222
2019-02-11 16:34:27.499,223
2019-02-11 16:34:27.661,224
2019-02-11 16:34:27.817,225
2019-02-11 16:34:29.119,224
2019-02-11 16:34:30.129,223
2019-02-11 16:34:40.469,222
2019-02-11 16:35:04.910,221
2019-02-11 16:35:06.609,222
2019-02-11 16:36:33.817,221
2019-02-11 16:36:33.987,220
2019-02-11 16:36:34.177,219
2019-02-11 16:36:34.366,218
2019-02-11 16:36:34.557,217
2019-02-11 16:36:34.746,216
2019-02-11 16:36:34.927,215
2019-02-11 16:36:35.116,214
2019-02-11 16:36:35.287,213
2019-02-11 16:36:35.497,212
2019-02-11 16:36:35.667,211
2019-02-11 16:36:35.888,210
2019-02-11 16:36:36.037,209
2019-02-11 16:36:36.236,208
2019-02-11 16:36:36.427,207
2019-02-11 16:36:36.606,206
2019-02-11 16:36:36.778,205
2019-02-11 16:36:36.957,204
2019-02-11 16:36:37.127,203
2019-02-11 16:36:37.306,202
2019-02-11 16:36:37.487,201
2019-02-11 16:36:37.657,200
2019-02-11 16:36:37.857,199
2019-02-11 16:36:38.030,198
2019-02-11 16:36:38.249,197
2019-02-11 16:36:38.417,196
2019-02-11 16:36:38.588,195
2019-02-11 16:36:38.768,194
2019-02-11 16:36:39.015,193
2019-02-11 16:36:39.134,192
2019-02-11 16:36:39.317,191
2019-02-11 16:36:39.487,190
2019-02-11 16:36:39.686,189
2019-02-11 16:36:39.907,188
2019-02-11 16:36:40.097,187
2019-02-11 16:36:40.266,186
2019-02-11 16:36:40.456,185
2019-02-11 16:36:40.657,184
2019-02-11 16:36:40.857,183
2019-02-11 16:36:41.046,182
2019-02-11 16:36:41.247,181
2019-02-11 16:36:41.436,180
2019-02-11 16:36:41.606,179
2019-02-11 16:36:41.776,178
2019-02-11 16:36:41.977,177
2019-02-11 16:36:42.167,176
2019-02-11 16:36:42.347,175
2019-02-11 16:36:42.548,174
2019-02-11 16:36:42.736,173
2019-02-11 16:36:42.936,172
2019-02-11 16:36:43.126,171
2019-02-11 16:36:43.306,170
2019-02-11 16:36:43.517,169
2019-02-11 16:36:43.687,168
2019-02-11 16:36:43.896,167
2019-02-11 16:36:44.087,166
2019-02-11 16:36:44.297,165
2019-02-11 16:36:44.498,164
2019-02-11 16:36:44.686,163
2019-02-11 16:36:44.916,162
2019-02-11 16:36:45.066,161
2019-02-11 16:36:45.247,160
2019-02-11 16:36:45.456,159
2019-02-11 16:36:45.677,158
2019-02-11 16:36:45.862,157
2019-02-11 16:36:46.047,156
2019-02-11 16:36:46.247,155
2019-02-11 16:36:46.489,154
2019-02-11 16:36:46.667,153
2019-02-11 16:36:46.847,152
2019-02-11 16:36:47.153,151
2019-02-11 16:36:47.227,150
2019-02-11 16:36:47.418,149
2019-02-11 16:36:47.617,148
2019-02-11 16:36:47.787,147
2019-02-11 16:36:47.977,146
2019-02-11 16:36:48.157,145
2019-02-11 16:36:48.337,144
2019-02-11 16:36:48.577,143
2019-02-11 16:36:48.767,142
2019-02-11 16:37:31.225,143
2019-02-11 16:38:16.254,142
2019-02-11 16:38:36.104,141
2019-02-11 16:39:33.973,140
2019-02-11 16:39:38.613,139
2019-02-11 16:45:48.927,138
2019-02-11 16:45:49.117,137
2019-02-11 16:45:49.267,136
2019-02-11 16:45:49.486,135
2019-02-11 16:45:49.668,134
2019-02-11 16:45:49.847,133
2019-02-11 16:45:50.037,132
2019-02-11 16:45:50.247,131
2019-02-11 16:45:50.436,130
2019-02-11 16:45:50.646,129
2019-02-11 16:45:50.816,128
2019-02-11 16:45:51.037,127
2019-02-11 16:45:51.197,126
2019-02-11 16:45:51.406,125
2019-02-11 16:45:51.626,124
2019-02-11 16:45:51.807,123
2019-02-11 16:45:51.987,122
2019-02-11 16:45:52.226,121
2019-02-11 16:45:52.397,120
2019-02-11 16:45:52.616,119
2019-02-11 16:45:52.807,118
2019-02-11 16:45:53.047,117
2019-02-11 16:48:30.097,118
2019-02-11 16:48:57.100,117
2019-02-11 16:50:35.963,116
2019-02-11 16:51:39.567,115
2019-02-11 16:57:40.532,114
2019-02-11 16:57:53.237,113
2019-02-11 16:57:53.407,112
2019-02-11 16:57:53.627,111
2019-02-11 16:57:53.835,110
2019-02-11 16:57:54.027,109
2019-02-11 16:57:54.217,108
2019-02-11 16:57:54.407,107
2019-02-11 16:57:54.610,106
2019-02-11 16:57:54.787,105
2019-02-11 16:57:55.016,104
2019-02-11 16:57:55.216,103
2019-02-11 16:57:55.397,102
2019-02-11 16:57:55.587,101
2019-02-11 16:57:55.777,100
2019-02-11 16:57:56.006,99
2019-02-11 16:57:56.178,98
2019-02-11 16:57:56.387,97
2019-02-11 16:57:56.587,96
2019-02-11 16:57:56.797,95
2019-02-11 16:57:56.987,94
2019-02-11 16:57:57.187,93
2019-02-11 16:57:57.387,92
2019-02-11 16:57:57.577,91
2019-02-11 16:57:57.767,90
2019-02-11 16:57:57.988,89
2019-02-11 16:57:58.167,88
2019-02-11 16:57:58.347,87
2019-02-11 16:57:58.547,86
2019-02-11 16:57:58.756,85
2019-02-11 16:57:58.957,84
2019-02-11 16:57:59.157,83
2019-02-11 16:57:59.387,82
2019-02-11 16:57:59.576,81
2019-02-11 16:57:59.786,80
2019-02-11 16:58:00.002,79
2019-02-11 16:58:00.237,78
2019-02-11 16:58:00.426,77
2019-02-11 16:58:00.656,76
2019-02-11 16:58:00.877,75
2019-02-11 16:58:01.097,74
2019-02-11 16:58:01.296,73
2019-02-11 16:58:01.457,72
2019-02-11 16:58:01.656,71
2019-02-11 16:58:01.887,70
2019-02-11 16:58:02.077,69
2019-02-11 16:58:02.257,68
2019-02-11 16:58:02.507,67
2019-02-11 16:58:02.717,66
2019-02-11 16:58:02.937,65
2019-02-11 16:58:03.157,64
2019-02-11 16:58:03.367,63
2019-02-11 16:58:03.567,62
2019-02-11 16:58:03.786,61
2019-02-11 16:58:03.967,60
2019-02-11 16:58:04.156,59
2019-02-11 16:58:04.347,58
2019-02-11 16:58:04.576,57
2019-02-11 16:58:04.767,56
2019-02-11 16:58:04.936,55
2019-02-11 16:58:05.127,54
2019-02-11 16:58:05.317,53
2019-02-11 16:58:05.476,52
2019-02-11 16:58:05.689,51
2019-02-11 16:58:05.867,50
2019-02-11 16:58:06.037,49
2019-02-11 16:58:07.647,50
2019-02-11 16:58:08.527,51
2019-02-11 16:58:09.257,52
2019-02-11 16:58:09.987,53
2019-02-11 16:58:10.687,54
2019-02-11 16:59:35.203,55
2019-02-11 17:01:54.558,54
2019-02-11 17:01:55.779,53
2019-02-11 17:04:09.799,52
2019-02-11 17:05:07.120,51
2019-02-11 17:06:51.494,50
2019-02-11 17:20:49.785,49
2019-02-11 17:46:46.368,48
2019-02-11 17:46:47.123,47
2019-02-11 17:46:47.383,46
2019-02-11 17:46:47.623,45
2019-02-11 17:46:50.083,44
2019-02-11 17:54:33.142,43
2019-02-11 17:54:33.462,42
2019-02-11 17:54:34.047,41
2019-02-11 17:54:34.348,40
2019-02-11 17:54:34.412,39
2019-02-11 17:54:34.727,38
2019-02-11 17:54:34.842,37
2019-02-11 17:54:35.013,36
2019-02-11 17:54:35.247,35
2019-02-11 17:54:35.757,34
2019-02-11 17:54:36.016,33
2019-02-11 17:54:36.147,32
2019-02-11 17:54:36.457,31
2019-02-11 17:54:36.712,30
2019-02-11 17:54:37.238,29
2019-02-11 17:54:37.803,28
2019-02-11 17:54:38.146,27
2019-02-11 17:54:39.005,26
2019-02-11 17:54:39.006,25
2019-02-11 17:54:39.007,24
2019-02-11 17:54:39.008,23
2019-02-11 17:54:39.009,22
2019-02-11 17:54:39.516,21
2019-02-11 17:54:39.870,20
2019-02-11 18:00:43.026,19
2019-02-11 18:07:38.254,18
2019-02-11 18:07:38.255,17
2019-02-11 18:07:39.139,16
2019-02-11 18:15:14.165,15
2019-02-11 18:15:14.993,14
2019-02-11 18:15:17.172,13
2019-02-11 18:23:54.144,12
2019-02-11 18:23:54.858,11
2019-02-11 18:23:55.089,10
2019-02-11 18:23:55.281,9
2019-02-11 18:32:28.138,8
2019-02-11 18:32:29.083,7
2019-02-11 18:32:30.168,6
2019-02-11 18:35:50.157,5
2019-02-11 18:35:50.596,4
2019-02-11 18:35:51.956,3
2019-02-11 18:37:01.676,2
2019-02-11 18:37:03.511,1
